xc,yc,a,b,theta,xc,yc,a,b,theta
5054316.09049218,-4839293.030483701,49831923.1043036,49962187.488476925,-0.39358308794627517,-3555337.5963212005,2197995.202527667,37144869.691344544,37172919.313485414,7.276513802597107
5104419.332869185,-4532657.34252342,49650565.34256089,49787947.48576658,-0.3084798211713739,-3662783.3639400816,2055441.9951547708,36920786.20747327,37607809.910403095,-2.164043437335992
4977681.492895544,-4496805.620418337,49500627.49650931,49648185.4678362,-0.3379984255001881,-3561771.591542847,1990052.683247639,37267676.79209609,37392334.41750117,-5.378956167508487
4793693.045737897,-4554890.596436894,49383341.09478337,49532611.23604029,-0.35881294323501656,-3441901.6292713084,1992954.2947784606,37157659.78021389,37723310.9100449,7.239257126028985
4768402.780484958,-4421703.595141398,49251248.991449796,49401768.062604696,-0.39833019131212055,-3464546.581664412,1901767.9160988298,37216169.468513064,37827706.96009162,-2.1781566100835112
4557484.717288678,-4502564.703845664,49176950.343280606,49303929.869759664,-0.30089274080631073,-3329054.0844728015,1928691.516801595,37902964.70583273,37332722.009919554,-54.04070152344794
4474140.624108899,-4463363.52782579,49069515.50257725,49198308.343799755,-0.30158763391840765,-3284232.7305247053,1864387.3856064589,37630261.62707229,37757281.34372924,-11.46580205018733
4368160.25830593,-4482069.576981679,48959035.23467091,49103020.64439211,-0.4067172827055545,-3220070.594304336,1835557.5419280173,37712613.69405467,37849485.60366177,41.797481277737354
4314393.252455988,-4392569.742833896,48864412.505393505,48999029.89287748,-0.310667942105475,-3194226.1888317154,1760408.0691226167,38104078.46832077,37576844.4710292,-3.7659115250566124
4265266.97565691,-4333774.174133229,48708293.882229954,48882719.87719975,-0.40533262453560054,-3146776.673688116,1663375.1547104027,37849648.61229924,37936513.72891621,-2.3130426715187333
4148422.6758337803,-4227151.961175369,48541456.76934073,48704678.417274095,-0.36743984009898567,-3090939.8499378976,1563303.6496333494,38026003.35955429,37994620.73534863,2.4991553126315824
4067558.7967510065,-4127675.026080318,48426895.72114971,48568457.970372036,-0.29943519732541635,-3068224.2539345752,1481840.2664894771,37879718.68935471,38358083.488076665,0.9756089768663864
3975103.4526288384,-4050606.2096068463,48247361.73509544,48407965.26290515,-0.3940348275436344,-3008956.7316407366,1395009.0393763639,38447654.077652074,37991859.359159745,-0.5869302327563709
3907701.0571145904,-3890081.1834370717,48095217.07258305,48240854.88588022,-0.28659804143247686,-2995937.8692760454,1297928.7202188836,38538713.9513214,38069842.46943044,-0.579701480738624
3835486.425844029,-3837162.897829025,47932244.197073735,48119613.90719422,-0.30709339005418174,-2933741.589925537,1218024.0100059009,38600061.764068365,38169840.355172716,-0.5627006589760207
3734065.9067476736,-3775467.812936467,47789617.86466974,47976714.12549829,-0.30398687532992674,-2875433.3093144773,1135860.1668445098,38694350.94946494,38278396.27825793,-0.557382461617357
3709662.2676278716,-3684836.1475813338,47649417.236625135,47855773.15481076,-0.38561951114839854,-2860425.0815477176,1050202.9339489134,38740344.59924117,38334031.8038622,-0.5389658922588199
3610242.552460993,-3593301.189452479,47513242.89431521,47712241.57103104,-0.28906927950639694,-2808205.9626901015,980020.1888791212,38825378.89193465,38427404.7003259,-0.5351708488064478
3501807.1380659896,-3540786.2131599695,47368352.497486696,47567705.5081822,-0.28889840034686576,-2741559.3879852165,900686.550123554,38923119.17396884,38540878.06811589,-0.5311303644163817
3445200.425114346,-3493471.6136851837,47326418.1114403,47483248.94678154,-0.2835745060823375,-2724282.2113898383,861646.541639141,38960513.33008873,38575667.8006024,-0.5255143160403557
3315686.511751038,-3536114.60677258,47206466.96640911,47379281.195090584,-0.38920577070180984,-2627157.0798516027,845018.858489905,39061972.45276921,38693387.68573502,-0.5454397047624677
3237035.8233601023,-3452661.2317478745,47011868.36021481,47225514.16608951,-0.3740773616751006,-2563075.781559108,753231.4157832804,39147764.27444944,38803978.98932404,-0.533189165542746
3065639.9978853664,-3510372.8374184254,46967572.88523471,47137720.93640165,-0.4026873097655976,-2454995.127492917,771616.2652718528,39251293.036181204,38918915.46508537,-0.5653560094778526
2903526.6042524315,-3567519.1769126197,46892458.11608667,47055791.52185203,-0.4528048404202406,-2338146.3058572053,816682.6536560102,39350054.76565361,39026038.76210391,-0.6060926283767587
2711027.0385471587,-3632598.872325048,46801482.95757764,46975121.26343373,-0.40666106923657913,-2203807.739559309,863197.8284408615,39501712.16324744,39161705.467635676,-0.6606179283532881
2559696.990232481,-3622755.678071275,46740614.19065176,46870984.78520086,-0.42566085874879955,-2090974.1437700384,877434.1644640911,39551923.374896124,39257263.52779654,-0.683771951348817
2398126.6680640765,-3593427.3309819605,46567554.58217349,46729312.368267685,-0.4837866481424302,-1963499.9169104188,894874.0405682931,39672941.07407813,39383119.47939158,-0.7223980652002323
2222108.202393221,-3658386.7177925715,46564997.91665653,46682696.20559214,-0.5133296787879562,-1838588.9431033728,928203.4813824503,39768380.487551734,39488698.83418536,-0.772947546410412
2052853.6994027777,-3734137.1362387114,46534163.38918995,46646323.11073919,-0.5491344939709393,-1703305.5700198936,930796.3358413941,39881545.9745971,39620542.62138996,-0.8251804897823076
1877211.5382592613,-3781023.033959052,46432332.48882949,46563988.46355675,-0.7216043063103786,-1564666.8533384153,889929.5807233244,40054582.85141286,39794384.85204786,-0.8799872899172311
1693451.297142016,-3775495.591656916,46381143.30220792,46480111.620971404,-0.6198097410979283,-1429469.7500477126,856545.4480227696,40197059.46182586,39947679.75538284,-0.907386690742931
1623036.7333134457,-3782894.6750290543,46354815.93644652,46452115.258126244,-0.6542155344965415,-1366837.9199929615,859417.4248719821,40222858.038912155,39993178.01250768,-0.9375921668386767
1491121.912292235,-3733800.2277507135,46251922.30396775,46344408.340704866,-0.6912160241955143,-1263705.1116255347,836802.6610921606,40326367.13541378,40104116.144870475,-0.9684453965470552
1333940.7871337107,-3728624.840652138,46181207.31777497,46267111.343073614,-0.7298712776859214,-1136864.9263689362,780996.0160090647,40346370.016803145,40385894.71153854,-5.475876902951075
